Herd,Location,Source,Year,Population,SE,Subspecies,Ecotype,Latitude,Longitude,NAO,PDO,AO,AMO,ENSO,Wolves?,Predators,Biome (S/W),Semi-Domestic?,Note,Harvest,Annual Precip (?),Temps (?),Max Range Size (km^2)
George River,Quebec,,1987,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-3.01,,-0.544,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1988,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-0.13,,0.04,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1989,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,2.38,,0.95,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1990,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,3.88,,1.024,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1991,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,1.14,,0.197,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1992,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,2.54,,0.437,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,http://www.biodivcanada.ca/default.asp?lang=En&n=F84ED404&offset=4&toc=show#_29,1993,776000,NA,R. t. caribou,Barren-ground,57.5,-67.5,1.71,,0.079,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1994,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,2.86,,0.532,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1995,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-1.11,,-0.275,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1996,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-1.98,,-0.456,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1997,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-0.93,,-0.04,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1998,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,1.03,,-0.271,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,1999,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,2.25,,0.113,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2000,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,1.18,,-0.046,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,http://www.biodivcanada.ca/default.asp?lang=En&n=F84ED404&offset=4&toc=show#_29,2001,385000,NA,R. t. caribou,Barren-ground,57.5,-67.5,-1.91,,-0.162,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2002,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,1,,0.072,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2003,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-0.09,,0.152,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2004,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,0.7,,-0.192,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2005,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-1.35,,-0.375,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2006,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-0.2,,0.138,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2007,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,1.35,,0.269,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2008,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,1.72,,0.177,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2009,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,0.72,,-0.33,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,http://www.biodivcanada.ca/default.asp?lang=En&n=F84ED404&offset=4&toc=show#_29,2010,74100,NA,R. t. caribou,Barren-ground,57.5,-67.5,-5.96,,-1.043,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2011,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,2.95,,0.526,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2012,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,-0.25,,-0.182,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2013,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,0.9,,0.001,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,https://fes.yorku.ca/wp-content/uploads/2018/09/Dennis_R_MP.pdf,2014,14000,NA,R. t. caribou,Barren-ground,57.5,-67.5,2.97,,-0.067,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2015,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,4.09,,0.63,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,https://www.releases.gov.nl.ca/releases/2017/env/0202n03.aspx,2016,8938,NA,R. t. caribou,Barren-ground,57.5,-67.5,1.7,,-0.114,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2017,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,1.14,,0.256,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,https://mffp.gouv.qc.ca/nord-quebec-inventory-migratory-caribou-herd-2020-10-165/?lang=en,2018,5500,NA,R. t. caribou,Barren-ground,57.5,-67.5,2.83,,0.203,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,,2019,NA,NA,R. t. caribou,Barren-ground,57.5,-67.5,0.25,,-0.128,,,1,2,Tundra/Taiga,0,,,,,900000
George River,Quebec,https://mffp.gouv.qc.ca/nord-quebec-inventory-migratory-caribou-herd-2020-10-165/?lang=en,2020,8100,NA,R. t. caribou,Barren-ground,57.5,-67.5,NA,,NA,,,1,2,Tundra/Taiga,0,,,,,900000
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1968,63000,NA,R. t. caribou,Barren-ground,60.5,-99,-2.97,,-0.568,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1969,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-2.58,,-0.828,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1970,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-1.08,,-0.344,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1971,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-0.08,,0.006,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1972,NA,NA,R. t. caribou,Barren-ground,60.5,-99,2.05,,0.052,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1973,NA,NA,R. t. caribou,Barren-ground,60.5,-99,0.27,,0.241,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1974,NA,NA,R. t. caribou,Barren-ground,60.5,-99,2.18,,-0.203,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1975,NA,NA,R. t. caribou,Barren-ground,60.5,-99,0.01,,0.434,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1976,43800,NA,R. t. caribou,Barren-ground,60.5,-99,0.59,,-0.031,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1977,44095,NA,R. t. caribou,Barren-ground,60.5,-99,-2.08,,-0.432,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1978,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-0.42,,-0.15,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1979,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-0.23,,-0.365,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1980,39000,NA,R. t. caribou,Barren-ground,60.5,-99,-1.58,,-0.643,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1981,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-0.55,,-0.435,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1982,180000,NA,R. t. caribou,Barren-ground,60.5,-99,2.63,,0.298,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1983,230000,59000,R. t. caribou,Barren-ground,60.5,-99,0.38,,0.032,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1984,NA,NA,R. t. caribou,Barren-ground,60.5,-99,2.17,,-0.192,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1985,272000,142000,R. t. caribou,Barren-ground,60.5,-99,-3.09,,-0.519,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1986,NA,NA,R. t. caribou,Barren-ground,60.5,-99,3.14,,0.085,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1987,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-3.01,,-0.544,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1988,221000,72000,R. t. caribou,Barren-ground,60.5,-99,-0.13,,0.04,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1989,NA,NA,R. t. caribou,Barren-ground,60.5,-99,2.38,,0.95,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1990,NA,NA,R. t. caribou,Barren-ground,60.5,-99,3.88,,1.024,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1991,NA,NA,R. t. caribou,Barren-ground,60.5,-99,1.14,,0.197,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1992,NA,NA,R. t. caribou,Barren-ground,60.5,-99,2.54,,0.437,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1993,NA,NA,R. t. caribou,Barren-ground,60.5,-99,1.71,,0.079,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://gov.nu.ca/sites/default/files/a_calving_ground_photo_survey_of_the_qamanirjuaq_migratory_barren-ground_caribou_rangifer_tarandus_groenlandicus_population_june_2008._technical_report_series_2010_no.1-10.pdf,1994,495665,105000,R. t. caribou,Barren-ground,60.5,-99,2.86,,0.532,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1995,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-1.11,,-0.275,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1996,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-1.98,,-0.456,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1997,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-0.93,,-0.04,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1998,NA,NA,R. t. caribou,Barren-ground,60.5,-99,1.03,,-0.271,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,1999,NA,NA,R. t. caribou,Barren-ground,60.5,-99,2.25,,0.113,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2000,NA,NA,R. t. caribou,Barren-ground,60.5,-99,1.18,,-0.046,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2001,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-1.91,,-0.162,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2002,NA,NA,R. t. caribou,Barren-ground,60.5,-99,1,,0.072,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2003,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-0.09,,0.152,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2004,NA,NA,R. t. caribou,Barren-ground,60.5,-99,0.7,,-0.192,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2005,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-1.35,,-0.375,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2006,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-0.2,,0.138,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2007,NA,NA,R. t. caribou,Barren-ground,60.5,-99,1.35,,0.269,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://www.gov.nu.ca/sites/default/files/files/2017_qamanirjuaq_caribou_survey_report_july_2018.pdf,2008,348661,28013.5,R. t. caribou,Barren-ground,60.5,-99,1.72,,0.177,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2009,NA,NA,R. t. caribou,Barren-ground,60.5,-99,0.72,,-0.33,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2010,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-5.96,,-1.043,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2011,NA,NA,R. t. caribou,Barren-ground,60.5,-99,2.95,,0.526,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2012,NA,NA,R. t. caribou,Barren-ground,60.5,-99,-0.25,,-0.182,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2013,NA,NA,R. t. caribou,Barren-ground,60.5,-99,0.9,,0.001,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://www.gov.nu.ca/sites/default/files/files/2017_qamanirjuaq_caribou_survey_report_july_2018.pdf,2014,264718,21913,R. t. caribou,Barren-ground,60.5,-99,2.97,,-0.067,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2015,NA,NA,R. t. caribou,Barren-ground,60.5,-99,4.09,,0.63,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,,2016,NA,NA,R. t. caribou,Barren-ground,60.5,-99,1.7,,-0.114,,,1,2,Tundra/Taiga,0,,,,,
Qamanirjuaq,Hudson Bay,https://www.gov.nu.ca/sites/default/files/files/2017_qamanirjuaq_caribou_survey_report_july_2018.pdf,2017,288244,22438.6,R. t. caribou,Barren-ground,60.5,-99,1.14,,0.256,,,1,2,Tundra/Taiga,0,,,,,
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1977,18352,NA,R. t. groenlandicus,Insular,67,-51.9,-2.08,,-0.432,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1978,16000,NA,R. t. groenlandicus,Insular,67,-51.9,-0.42,,-0.15,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1979,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-0.23,,-0.365,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1980,3000,NA,R. t. groenlandicus,Insular,67,-51.9,-1.58,,-0.643,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1981,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-0.55,,-0.435,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1982,5300,NA,R. t. groenlandicus,Insular,67,-51.9,2.63,,0.298,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1983,NA,NA,R. t. groenlandicus,Insular,67,-51.9,0.38,,0.032,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1984,NA,NA,R. t. groenlandicus,Insular,67,-51.9,2.17,,-0.192,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1985,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-3.09,,-0.519,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1986,NA,NA,R. t. groenlandicus,Insular,67,-51.9,3.14,,0.085,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1987,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-3.01,,-0.544,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1988,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-0.13,,0.04,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1989,NA,NA,R. t. groenlandicus,Insular,67,-51.9,2.38,,0.95,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1990,8874,NA,R. t. groenlandicus,Insular,67,-51.9,3.88,,1.024,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1991,NA,NA,R. t. groenlandicus,Insular,67,-51.9,1.14,,0.197,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1992,NA,NA,R. t. groenlandicus,Insular,67,-51.9,2.54,,0.437,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1993,3813,NA,R. t. groenlandicus,Insular,67,-51.9,1.71,,0.079,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1994,7727,NA,R. t. groenlandicus,Insular,67,-51.9,2.86,,0.532,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1995,6196,NA,R. t. groenlandicus,Insular,67,-51.9,-1.11,,-0.275,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,1996,10869,NA,R. t. groenlandicus,Insular,67,-51.9,-1.98,,-0.456,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1997,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-0.93,,-0.04,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1998,NA,NA,R. t. groenlandicus,Insular,67,-51.9,1.03,,-0.271,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,1999,NA,NA,R. t. groenlandicus,Insular,67,-51.9,2.25,,0.113,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://natur.gl/wp-content/uploads/2019/07/42-Nr.42-2002-Status_of__the_Kangerlussuaq-Sisimiut__caribou..pdf,2000,51600,NA,R. t. groenlandicus,Insular,67,-51.9,1.18,,-0.046,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,2001,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-1.91,,-0.162,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,2002,NA,NA,R. t. groenlandicus,Insular,67,-51.9,1,,0.072,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,2003,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-0.09,,0.152,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,2004,NA,NA,R. t. groenlandicus,Insular,67,-51.9,0.7,,-0.192,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://carma.caff.is/index.php/herds/538-carma/herds/617-kangerlussuaq-sisimiut,2005,90464,NA,R. t. groenlandicus,Insular,67,-51.9,-1.35,,-0.375,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,2006,NA,NA,R. t. groenlandicus,Insular,67,-51.9,-0.2,,0.138,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,2007,NA,NA,R. t. groenlandicus,Insular,67,-51.9,1.35,,0.269,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,2008,NA,NA,R. t. groenlandicus,Insular,67,-51.9,1.72,,0.177,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,,2009,NA,NA,R. t. groenlandicus,Insular,67,-51.9,0.72,,-0.33,,,0,0,Tundra/Tundra,0,,,,,26000
Kangerlussuaq-Sisimiut,Greenland,https://www.researchgate.net/profile/Christine_Cuyler/publication/264407750_Status_of_two_West_Greenland_caribou_populations_2010_1_Kangerlussuaq-Sisimiut_2_Akia-Maniitsoq_Part_I/links/53db9e990cf216e4210bfb36/Status-of-two-West-Greenland-caribou-populations-2010-1-Kangerlussuaq-Sisimiut-2-Akia-Maniitsoq-Part-I.pdf?origin=publication_list,2010,98300,NA,R. t. groenlandicus,Insular,67,-51.9,-5.96,,-1.043,,,0,0,Tundra/Tundra,0,,,,,26000
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1956,3,NA,R. t. tarandus,Insular,-49.25,69.9,0.54,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1957,NA,NA,R. t. tarandus,Insular,-49.25,69.9,-0.51,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1958,NA,NA,R. t. tarandus,Insular,-49.25,69.9,-2.12,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1959,NA,NA,R. t. tarandus,Insular,-49.25,69.9,1.83,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1960,NA,NA,R. t. tarandus,Insular,-49.25,69.9,-1.88,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1961,NA,NA,R. t. tarandus,Insular,-49.25,69.9,0.47,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1962,18,NA,R. t. tarandus,Insular,-49.25,69.9,-1.05,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1963,NA,NA,R. t. tarandus,Insular,-49.25,69.9,-2.16,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1964,NA,NA,R. t. tarandus,Insular,-49.25,69.9,-1.04,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1965,33,NA,R. t. tarandus,Insular,-49.25,69.9,-1.77,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1966,NA,NA,R. t. tarandus,Insular,-49.25,69.9,-2.54,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1967,65,NA,R. t. tarandus,Insular,-49.25,69.9,1.67,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1968,90,NA,R. t. tarandus,Insular,-49.25,69.9,-2.97,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1969,65,NA,R. t. tarandus,Insular,-49.25,69.9,-2.58,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1970,93,NA,R. t. tarandus,Insular,-49.25,69.9,-1.08,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1971,109,NA,R. t. tarandus,Insular,-49.25,69.9,-0.08,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1972,99,NA,R. t. tarandus,Insular,-49.25,69.9,2.05,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1973,55,NA,R. t. tarandus,Insular,-49.25,69.9,0.27,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1974,75,NA,R. t. tarandus,Insular,-49.25,69.9,2.18,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,,1975,NA,NA,R. t. tarandus,Insular,-49.25,69.9,0.01,,,,,0,0,Tundra/Tundra,0,,,,,
Haute Island,Kerguelen,10.1111/j.1600-0587.2009.05604.x,1976,29,NA,R. t. tarandus,Insular,-49.25,69.9,0.59,,,,,0,0,Tundra/Tundra,0,,,,,
